6135
34709	34868	2291
34968	35083	2451
35956	36219	2567
37975	39288	2831
40204	40666	4145
0	110	0
774	937	111
1496	1657	275
2284	2380	437
2841	2992	534
4083	4215	686
4730	4860	819
5165	5308	950
5650	5769	1094
6873	7016	1214
7796	7918	1358
12017	12289	1481
13790	14062	1754
18686	18958	2027
20042	20314	2300
22313	22585	2573
25293	25712	2846
32071	32334	3266
32704	32793	3530
33323	33508	3620
33843	34112	3806
34709	34868	4076
34968	35083	4236
35956	36219	4352
37975	39288	4616
40204	40796	5930
65235	65326	6523
67856	67970	6615
0	235	0
17778	17876	236
19122	19225	335
22215	22297	439
24056	24210	522
26076	26408	677
0	396	0
24911	25979	397
51865	52010	1466
56701	56994	1612
60733	60925	1906
65255	65324	2099
0	145	0
4836	5129	146
8868	9060	440
14951	15070	633
20337	20844	753
34682	34810	1261
36327	36418	1390
47415	47611	1482
65902	66015	1679
66431	66566	1793
70417	70630	1929
79730	79898	2143
85615	85798	2312
88563	88773	2496
89367	89538	2707
92899	93046	2879
96077	96186	3027
102464	102535	3137
106232	106330	3209
116293	116400	3308
0	1745	0
2382	2583	1746
3072	3217	1948
0	77	0
0	21	0
340	573	22
6705	6888	256
8074	8174	440
27278	27419	541
70763	70911	683
71925	72058	832
82779	83006	966
0	237	0
6369	6552	238
7738	7838	422
26942	27083	523
70427	70575	665
71589	71722	814
82443	82708	948
102467	102646	1214
104034	104138	1394
104218	104342	1499
116910	117098	1624
118472	118638	1813
127031	127181	1980
153124	153261	2131
153361	153435	2269
153591	153675	2344
174307	174474	2429
185905	186051	2597
196817	196924	2744
202312	202461	2852
215741	216125	3002
235478	235663	3387
273241	273663	3573
0	1943	0
0	90	0
0	96	0
1435	1466	97
1489	1595	129
4713	4808	236
5367	5559	332
5895	6023	525
7468	7614	654
8001	8108	801
0	104	0
1041	1207	105
2192	5453	272
0	513	0
20027	20689	514
0	1173	0
5849	6071	1174
10637	10873	1397
16146	16251	1634
17448	17617	1740
22647	22837	1910
52073	52340	2101
78230	78443	2369
0	174	0
364	973	175
0	92	0
407	688	93
0	17	0
28218	28264	18
30310	30448	65
31928	32074	204
34207	34454	351
34558	34641	599
35584	35832	683
36911	37032	932
37243	37432	1054
38831	38947	1244
43134	43259	1361
44404	44591	1487
45576	45624	1675
47159	47391	1724
49256	49850	1957
51623	51739	2552
53069	53336	2669
56608	57073	2937
59063	59253	3403
59876	59923	3594
60317	60412	3642
64098	64226	3738
65730	65845	3867
67408	67538	3983
70136	70233	4114
76547	76720	4212
77567	77737	4386
82543	82761	4557
84451	84543	4776
85162	85281	4869
85708	85761	4989
87085	87247	5043
89264	89412	5206
91458	91581	5355
92624	92700	5479
93757	93867	5556
98053	98120	5667
99330	99391	5735
99516	99952	5797
0	1218	0
22525	22571	1219
24617	24755	1266
26235	26381	1405
28514	28761	1552
28865	28948	1800
29891	30139	1884
31218	31339	2133
31550	31739	2255
33138	33254	2445
37441	37566	2562
38711	38898	2688
39883	39931	2876
41466	41698	2925
43563	44157	3158
45930	46046	3753
47376	47643	3870
50915	51380	4138
53370	53560	4604
54183	54230	4795
54624	54719	4843
58405	58533	4939
60037	60152	5068
61715	61845	5184
64443	64540	5315
70854	71027	5413
71874	72044	5587
76850	77068	5758
78758	78850	5977
79469	79588	6070
80015	80068	6190
81392	81554	6244
83571	83719	6407
85765	85888	6556
86931	87007	6680
88064	88174	6757
92360	92427	6868
93637	93698	6936
93823	94259	6998
0	1822	0
9112	9158	1823
11204	11342	1870
12822	12968	2009
15101	15348	2156
15452	15535	2404
16478	16726	2488
17805	17926	2737
18137	18326	2859
19725	19841	3049
24028	24153	3166
25298	25485	3292
26470	26518	3480
28053	28285	3529
30150	30744	3762
32517	32633	4357
33963	34230	4474
37502	37967	4742
39957	40147	5208
40770	40817	5399
41211	41306	5447
44992	45120	5543
46624	46739	5672
48302	48432	5788
51030	51127	5919
57441	57614	6017
58461	58631	6191
63437	63655	6362
65345	65437	6581
66056	66175	6674
66602	66655	6794
67979	68141	6848
70158	70306	7011
72352	72475	7160
73518	73594	7284
74651	74761	7361
78947	79014	7472
80224	80285	7540
80410	80846	7602
0	59	0
954	1000	60
3046	3184	107
4664	4810	246
6943	7190	393
7294	7377	641
8320	8568	725
9647	9768	974
9979	10168	1096
11567	11683	1286
15870	15995	1403
17140	17327	1529
18312	18360	1717
19895	20127	1766
21992	22586	1999
24359	24475	2594
25805	26072	2711
29344	29809	2979
31799	31989	3445
32612	32659	3636
33053	33148	3684
36834	36962	3780
38466	38581	3909
40144	40274	4025
42872	42969	4156
49283	49456	4254
50303	50473	4428
55279	55497	4599
57187	57279	4818
57898	58017	4911
58444	58497	5031
59821	59983	5085
62000	62148	5248
64194	64317	5397
65360	65436	5521
66493	66603	5598
70789	70856	5709
72066	72127	5777
72252	72688	5839
0	55	0
6574	6644	56
11784	13219	127
20753	20806	1563
26917	26970	1617
30601	30654	1671
32141	32194	1725
36373	36417	1779
37224	37277	1824
39137	39181	1878
40852	40905	1923
42126	42170	1977
51177	51230	2022
55025	55069	2076
56793	56846	2121
94960	95013	2175
0	55	0
6574	6644	56
11784	13219	127
20753	20806	1563
26917	26970	1617
30601	30654	1671
32141	32194	1725
36373	36417	1779
37224	37277	1824
39137	39181	1878
40852	40905	1923
42126	42170	1977
51177	51230	2022
55025	55069	2076
56793	56846	2121
57247	57291	2175
63010	63063	2220
63337	63390	2274
63514	63567	2328
65225	65278	2382
65589	65642	2436
67488	67532	2490
68474	68527	2535
69922	69966	2589
75588	75641	2634
78116	78169	2688
79256	79309	2742
81330	81383	2796
87706	87759	2850
88116	88160	2904
88318	88362	2949
88568	88621	2994
89339	89392	3048
91067	91120	3102
91868	91921	3156
92281	92334	3210
93804	93911	3264
105146	105199	3372
105514	105621	3426
106883	106936	3534
107055	107108	3588
111600	111656	3642
111816	111869	3699
112525	112578	3753
113695	113748	3807
115205	115258	3861
115335	115442	3915
115810	115917	4023
116938	117045	4131
118798	118851	4239
119487	119549	4293
119954	120007	4356
120628	120813	4410
0	102	0
0	85	0
0	153	0
251	393	154
997	1067	297
1150	1251	368
1351	1451	470
1529	1746	571
0	184	0
626	776	185
1185	1352	336
1586	1693	504
1814	1966	612
2715	2873	765
3630	3741	924
4545	4632	1036
4721	4847	1124
7176	7451	1251
0	755	0
1402	3812	756
0	659	0
662	715	660
718	736	714
1361	3153	733
0	147	0
1210	1848	148
19895	20015	787
20329	20358	908
23299	23415	938
23892	23938	1055
26967	27121	1102
28230	28334	1257
28590	28779	1362
28959	29080	1552
29503	29572	1674
30438	30928	1744
0	45	0
1108	1746	46
19793	19919	685
20231	20256	812
20782	20935	838
0	667	0
1206	1700	668
0	71	0
206	295	72
1337	1439	162
1703	2520	265
0	67	0
359	511	68
589	1001	221
1087	1194	634
1266	1811	742
0	14	0
415	594	15
752	1149	195
1241	1348	593
1421	1610	701
0	65	0
1513	1548	66
1935	2098	102
2211	2327	266
2844	3035	383
3148	3373	575
0	57	0
3131	3288	58
4934	5068	216
5569	5719	351
5943	6099	502
6183	6315	659
6393	6567	792
6647	6789	967
6904	7041	1110
7178	7222	1248
7291	7401	1293
7487	7732	1404
7917	7980	1650
8067	8168	1714
8616	8734	1816
0	427	0
492	558	428
849	924	495
999	1149	571
1263	1347	722
1436	1588	807
1669	1746	960
1813	1915	1038
1991	2052	1141
2147	2224	1203
2304	2399	1281
3295	3414	1377
0	427	0
492	558	428
849	924	495
999	1149	571
1263	1364	722
1441	1588	824
1669	1746	972
1813	1915	1050
1991	2052	1153
2147	2224	1215
2304	2418	1293
2511	2575	1408
2674	2727	1473
2829	2957	1527
3649	3666	1656
0	1742	0
3142	3313	1743
3478	3644	1915
5588	5678	2082
6170	6251	2173
6477	6583	2255
0	1727	0
2905	3053	1728
3127	3298	1877
3463	3629	2049
5573	5663	2216
6155	6236	2307
6462	6592	2389
0	124	0
2737	2776	125
10065	10193	165
10364	10812	294
12432	12556	743
12751	13333	868
13546	13657	1451
13818	13989	1563
14608	14719	1735
15424	15630	1847
15754	16336	2054
0	42	0
318	583	43
1589	1764	309
2117	2244	485
2595	2839	613
0	378	0
452	666	379
771	900	594
982	1082	724
1153	1215	825
0	378	0
452	666	379
771	919	594
1004	1010	743
1473	1563	750
1763	1773	841
0	218	0
323	452	219
534	634	349
705	851	450
1025	1115	597
1315	1325	688
0	234	0
718	921	235
986	1113	439
1296	1428	567
1504	1610	700
1720	1796	807
1882	2001	884
2069	2273	1004
2350	2484	1209
2568	2685	1344
2883	2993	1462
4076	4143	1573
10610	10759	1641
0	88	0
0	2099	0
2781	2829	2100
3857	3938	2149
15313	15383	2231
17942	18012	2302
0	382	0
832	996	383
1155	1292	548
1475	1601	686
1815	2024	813
2409	2518	1023
3001	3092	1133
3205	3274	1225
3636	3794	1295
4416	4810	1454
5395	5561	1849
7470	7862	2016
0	162	0
417	510	163
1110	1239	257
1534	1636	387
2801	2897	490
3435	3576	587
0	76	0
230	291	77
487	568	139
1142	1214	221
1598	1734	294
2418	3304	431
0	704	0
982	1257	705
0	704	0
982	1076	705
2095	2204	800
0	728	0
1800	1922	729
2256	2336	852
4492	4626	933
5214	5257	1068
5389	5452	1112
5918	5977	1176
8247	8285	1236
8948	9010	1275
9251	9344	1338
10012	10118	1432
10744	10802	1539
11222	11363	1598
12356	12445	1740
12608	12715	1830
12811	12898	1938
13386	13732	2026
14510	14623	2373
14917	15141	2487
15376	15475	2712
15565	15653	2812
16261	16414	2901
16543	16610	3055
17174	17276	3123
17475	17581	3226
17793	17961	3333
18066	18316	3502
0	72	0
128	772	73
0	72	0
6937	7155	73
7561	7802	292
7968	8138	534
9243	9254	705
10345	10456	717
11020	11129	829
20652	20765	939
23320	23371	1053
23823	23893	1105
24084	24170	1176
31707	31845	1263
32624	32691	1402
33954	34089	1470
34172	34314	1606
34418	34578	1749
35279	35377	1910
35880	36083	2009
36624	36773	2213
37890	37963	2363
57447	57607	2437
0	93	0
0	72	0
339	466	73
2474	2601	201
5087	5253	329
5974	6106	496
6998	7058	629
9836	9909	690
10291	10370	764
11425	11607	844
11944	12074	1027
12493	12577	1158
13188	13301	1243
13593	13778	1357
14408	14477	1543
15555	15676	1613
18298	18655	1735
19139	19452	2093
0	1599	0
3147	3278	1600
0	12	0
803	1032	13
1992	2047	243
2483	2635	299
3167	3367	452
3669	3786	653
4477	4599	771
0	3	0
125	309	4
1269	1324	189
1760	1912	245
2444	2644	398
2946	3063	599
3754	3876	717
0	122	0
1377	1461	123
2127	2280	208
3706	3831	362
4587	4757	488
5731	5897	659
6895	7024	826
7311	7442	956
7917	7991	1088
8935	9006	1163
9608	9724	1235
10589	10774	1352
11522	11631	1538
12307	12442	1648
12723	12833	1784
13456	13560	1895
13990	14148	2000
15041	15141	2159
15658	15820	2260
16064	16189	2423
16720	18001	2549
0	107	0
1533	1658	108
2414	2584	234
3558	3724	405
4722	4851	572
5138	5269	702
5744	5818	834
6762	6833	909
7435	7551	981
8416	8601	1098
9349	9458	1284
10134	10269	1394
10550	10664	1530
11722	11758	1645
11837	11975	1682
12868	12968	1821
13485	13647	1922
13891	14016	2085
14547	14720	2211
0	280	0
406	621	281
1385	1510	497
1678	1826	623
1973	2033	772
2691	2945	833
3123	3351	1088
3497	3609	1317
3831	3900	1430
4240	4382	1500
4486	4676	1643
5166	5295	1834
5609	5713	1964
6756	6838	2069
7004	7067	2152
7740	7940	2216
0	15	0
7777	8016	16
8584	8709	256
10236	10376	382
11477	11623	523
12054	12187	670
12900	13044	804
13143	13297	949
14507	14642	1104
15176	15277	1240
15514	15651	1342
16100	16210	1480
16625	16702	1591
16876	17031	1669
17359	17563	1825
17691	17872	2030
18324	18567	2212
18886	19008	2456
19516	19733	2579
20439	20531	2797
20926	21060	2890
21531	21679	3025
22917	22976	3174
24190	24388	3234
25433	25537	3433
26065	26088	3538
26415	26450	3562
27508	27555	3598
28204	28295	3646
28680	28824	3738
28943	29124	3883
29300	29399	4065
29534	29731	4165
29853	29999	4363
30501	30604	4510
30747	30909	4614
31359	31373	4777
33131	33262	4792
33620	33757	4924
34127	34231	5062
34443	34651	5167
35435	35555	5376
35720	35841	5497
36340	36472	5619
36606	36704	5752
36990	37149	5851
37389	37465	6011
37625	37834	6088
38102	38398	6298
38747	38859	6595
39687	39704	6708
42776	42830	6726
43105	43301	6781
43686	43739	6978
44216	44362	7032
44690	44837	7179
45529	45848	7327
0	97	0
1124	1174	98
6329	6568	149
7136	7261	389
8788	8928	515
10029	10175	656
10606	10739	803
11452	11596	937
11695	11849	1082
13059	13194	1237
13728	13829	1373
14066	14203	1475
14652	14762	1613
15177	15254	1724
15428	15583	1802
15911	16115	1958
16243	16424	2163
16876	17119	2345
17438	17560	2589
18068	18285	2712
18991	19083	2930
19478	19612	3023
20083	20231	3158
22742	22940	3307
23985	24089	3506
24617	24640	3611
24967	25002	3635
26060	26107	3671
26756	26847	3719
27232	27376	3811
27495	27676	3956
27852	27951	4138
28086	28283	4238
28405	28551	4436
29053	29156	4583
29299	29461	4687
31683	31814	4850
32172	32309	4982
32679	32783	5120
32995	33203	5225
33987	34107	5434
34272	34393	5555
34892	35024	5677
35158	35256	5810
35542	35701	5909
35941	36017	6069
36177	36386	6146
36654	36950	6356
37299	37411	6653
38239	38256	6766
40102	40164	6784
41328	41382	6847
41657	41853	6902
42238	42291	7099
42768	42914	7153
43242	43389	7300
44081	44206	7448
0	236	0
804	929	237
2456	2596	363
3697	3843	504
4274	4407	651
5120	5264	785
5363	5517	930
6727	6862	1085
7396	7497	1221
7734	7871	1323
8320	8430	1461
8845	8922	1572
9096	9251	1650
9579	9783	1806
9911	10092	2011
10544	10787	2193
11106	11228	2437
11736	11953	2560
12659	12751	2778
13146	13280	2871
13751	13899	3006
15137	15196	3155
16410	16608	3215
17653	17757	3414
19728	19775	3519
20424	20515	3567
20900	21044	3659
21163	21344	3804
21520	21619	3986
21754	21951	4086
22073	22219	4284
22721	22824	4431
22967	23129	4535
25351	25482	4698
25840	25977	4830
26347	26451	4968
26663	26871	5073
27655	27775	5282
27940	28061	5403
28560	28692	5525
28826	28924	5658
29210	29369	5757
29609	29685	5917
29845	30054	5994
30322	30618	6204
30967	31088	6501
34996	35050	6623
35325	35521	6678
35906	35959	6875
36436	36582	6929
36910	37057	7076
37749	37874	7224
0	387	0
935	1092	388
1867	2099	546
2500	2667	779
3349	3458	947
3989	4146	1057
5797	5906	1215
7207	7455	1325
7787	7882	1574
0	238	0
786	943	239
1718	1950	397
2351	2518	630
3200	3309	798
3840	3997	908
5648	5757	1066
7058	7630	1176
0	28	0
138238	138294	29
138878	138951	86
139548	139632	160
140249	140329	245
140802	140846	326
141364	141456	371
141598	141717	464
142157	142368	584
143128	143242	796
143759	143959	911
144696	144785	1112
145322	145387	1202
145920	146039	1268
146185	146311	1388
146427	146582	1515
146892	147018	1671
147517	147604	1798
147690	147766	1886
147935	148049	1963
148360	148480	2078
148707	148773	2199
149213	149341	2266
150281	150414	2395
150746	150852	2529
151067	151273	2636
151892	152061	2843
152286	152355	3013
152987	153054	3083
153659	153854	3151
154333	154410	3347
154739	154824	3425
155229	155374	3511
156539	156720	3657
157057	157257	3839
157933	158025	4040
158233	158391	4133
159176	159313	4292
159499	159573	4430
160255	160464	4505
161185	161316	4715
161439	161509	4847
161837	161966	4918
162170	163023	5048
0	351	0
1622	1679	352
2669	2811	410
3278	3381	553
3541	3654	657
4723	4893	771
4989	5135	942
6071	9462	1089
0	171	0
265	416	172
788	983	324
1389	1580	520
1826	1935	712
2411	2554	822
3488	3563	966
4464	4650	1042
5245	5356	1229
6123	6199	1341
7685	7751	1418
8316	8407	1485
8766	8942	1577
9031	9093	1754
9260	9336	1817
9872	10014	1894
10266	10373	2037
10908	10988	2145
11596	11808	2226
0	309	0
896	1062	310
2329	2415	477
3368	3504	564
3611	3629	701
0	57	0
1145	1247	58
1624	1721	161
2701	2889	259
3245	3360	448
3776	3895	564
4227	4268	684
4921	5136	726
5816	5989	942
6261	6407	1116
6866	6980	1263
8082	8258	1378
9710	10146	1555
10448	10598	1992
11295	11557	2143
0	57	0
1145	1247	58
1624	1721	161
2701	2889	259
3245	3360	448
3776	3895	564
4227	4268	684
4921	5136	726
5816	5989	942
6261	6407	1116
6866	6980	1263
8082	8258	1378
9710	9966	1555
10084	10146	1812
10448	10598	1875
11295	11557	2026
0	10	0
1160	1233	11
1388	1428	85
1732	1793	126
2024	2123	188
3403	3485	288
3636	3800	371
4354	4556	536
5283	5446	739
6926	7086	903
7321	7378	1064
7473	7514	1122
0	10	0
1160	1233	11
1388	1428	85
1732	1793	126
2024	2123	188
3403	3485	288
3636	3800	371
4354	4556	536
5283	5446	739
6926	7086	903
7321	7378	1064
8381	8446	1122
0	4	0
919	992	5
1147	1187	79
1491	1552	120
1783	1882	182
3162	3244	282
3395	3559	365
4113	4315	530
5042	5205	733
6685	6845	897
7080	7137	1058
8140	8205	1116
0	230	0
467	576	231
1332	2014	341
0	348	0
533	680	349
845	947	497
1619	1717	600
2073	2146	699
2571	2700	773
2936	2985	903
3933	4310	953
4558	4620	1331
0	348	0
533	680	349
845	947	497
1619	1717	600
2073	2145	699
2570	2700	772
2936	2985	903
3283	3372	953
3933	4092	1043
4185	4310	1203
4441	4483	1329
4558	4640	1372
0	347	0
531	670	348
835	937	488
1609	1707	591
2063	2135	690
2560	2690	763
2926	2975	894
3273	3362	944
3923	4081	1034
4175	4301	1193
4548	4596	1320
0	826	0
1008	1094	827
1431	1507	914
1693	1879	991
1961	2050	1178
2270	2346	1268
3017	3137	1345
3322	3421	1466
0	2156	0
5003	5278	2157
0	210	0
277	2156	211
5003	5278	2091
0	474	0
1250	1263	475
0	94	0
0	57	0
811	969	58
1271	1346	217
1454	1501	293
2853	2908	341
3087	3149	397
3229	3250	460
3530	3658	482
4338	4454	611
4570	4696	728
5146	5810	855
0	1832	0
2641	2685	1833
0	25	0
1810	1864	26
2448	2521	81
3118	3202	155
3819	3899	240
4372	4416	321
4934	5026	366
5168	5287	459
5727	5938	579
6698	6812	791
7329	7529	906
8266	8355	1107
8892	8957	1197
9490	9609	1263
9755	9881	1383
9997	10152	1510
10462	10588	1666
11087	11174	1793
11260	11336	1881
11505	11619	1958
11930	12050	2073
12277	12343	2194
12783	12911	2261
13851	13984	2390
14316	14422	2524
14637	14843	2631
15462	15631	2838
15856	15925	3008
16557	16624	3078
17229	17424	3146
17903	17980	3342
18309	18394	3420
18799	18944	3506
19738	19824	3652
20109	20290	3739
20627	20827	3921
21503	21595	4122
21803	21961	4215
22746	22883	4374
23069	23143	4512
23825	24034	4587
24755	24886	4797
25009	25079	4929
25407	25536	5000
25740	25910	5130
0	25	0
1810	1864	26
2448	2521	81
3118	3202	155
3819	3899	240
4372	4416	321
4934	5026	366
5168	5287	459
5727	5938	579
6698	6731	791
6777	6812	825
7329	7529	861
8266	8355	1062
8892	8957	1152
9490	9609	1218
9755	9881	1338
9997	10152	1465
10462	10588	1621
11087	11174	1748
11260	11336	1836
11505	11619	1913
11930	12050	2028
12277	12343	2149
12783	12911	2216
13851	13984	2345
14316	14422	2479
14637	14843	2586
15462	15631	2793
15856	15925	2963
16557	16624	3033
17229	17424	3101
17903	17980	3297
18309	18394	3375
18799	18944	3461
20109	20290	3607
20627	20827	3789
21503	21595	3990
21803	21961	4083
22746	22883	4242
23069	23143	4380
23825	24034	4455
24755	24886	4665
25009	25079	4797
25407	25536	4868
25740	25910	4998
0	25	0
1810	1864	26
2448	2521	81
3118	3202	155
3819	3899	240
4372	4416	321
4934	5026	366
5168	5287	459
5727	5938	579
6698	6812	791
7329	7529	906
8266	8355	1107
8892	8957	1197
9490	9609	1263
9755	9881	1383
9997	10152	1510
10462	10588	1666
11087	11174	1793
11260	11336	1881
11505	11619	1958
11930	12050	2073
12277	12343	2194
12783	12911	2261
13851	13984	2390
14316	14422	2524
14637	14843	2631
15462	15631	2838
15856	15925	3008
16557	16624	3078
17229	17424	3146
17903	17980	3342
18309	18394	3420
18799	18944	3506
20109	20290	3652
20627	20827	3834
21503	21595	4035
21803	21961	4128
22746	22883	4287
23069	23143	4425
23825	24034	4500
24755	24886	4710
25009	25079	4842
25407	25536	4913
25740	27834	5043
0	41	0
625	698	42
1295	1379	116
1996	2076	201
2549	2593	282
3111	3203	327
3345	3464	420
3904	4115	540
4875	4989	752
5506	5706	867
6443	6532	1068
7069	7134	1158
7667	7786	1224
7932	8058	1344
8174	8329	1471
8639	8765	1627
9264	9351	1754
9437	9513	1842
9682	9796	1919
10107	10227	2034
10454	10520	2155
10960	11088	2222
12028	12161	2351
12493	12599	2485
12814	13020	2592
13639	13783	2799
13814	13887	2944
14734	14801	3018
15406	15601	3086
16080	16157	3282
16486	16571	3360
16976	17121	3446
18286	18467	3592
18804	19004	3774
19680	19772	3975
19980	20138	4068
20923	21060	4227
21246	21320	4365
22002	22211	4440
22932	23063	4650
23186	23256	4782
23584	23713	4853
23917	24087	4983
0	133	0
319	393	134
1075	1284	209
2005	2136	419
2259	2329	551
2657	2786	622
2990	3840	752
0	1435	0
2091	2355	1436
3270	3370	1701
3777	3866	1802
6090	6113	1892
10467	10529	1916
14220	14312	1979
14798	14931	2072
16092	16220	2206
16564	16705	2335
24932	25055	2477
0	95	0
734	944	96
2067	2179	307
4438	4555	420
4767	4903	538
6388	6505	675
6681	6781	793
7360	7475	894
7910	7982	1010
8337	8423	1083
9031	9129	1170
9601	9735	1269
10161	10214	1404
11161	11277	1458
11981	12181	1575
0	99	0
6211	6311	100
8354	8453	201
9276	9374	301
10668	10796	400
11697	11786	529
12217	12624	619
0	96	0
6208	6407	97
6409	6961	297
0	86	0
10655	10783	87
11684	11773	216
12204	12561	306
0	86	0
6198	6298	87
8003	8087	188
8341	8440	273
9263	9361	373
10655	10783	472
11684	11773	601
12204	13016	691
0	215	0
725	862	216
1392	1454	354
1913	2048	417
2130	2252	553
2707	2826	676
3254	3354	796
4367	4545	897
5127	5301	1076
5881	6046	1251
6670	6723	1417
8871	8989	1471
9452	9715	1590
10884	11027	1854
0	59	0
1522	1621	60
2921	3007	160
7738	7863	247
8573	8690	373
10207	10306	491
11310	11434	591
11927	12027	716
16538	16645	817
21107	21579	925
0	53	0
1515	1615	54
2915	3001	155
7732	7857	242
8567	8684	368
10201	10300	486
11304	11428	586
11921	12021	711
16532	16639	812
21101	23483	920
0	3	0
715	815	4
2115	2201	105
6932	7057	192
7767	7884	318
9401	9500	436
10504	10628	536
11121	11221	661
15732	15839	762
20301	20375	870
0	108	0
568	711	109
2260	2318	253
10244	10431	312
11090	11273	500
0	46	0
6063	6175	47
15539	16468	160
0	419	0
2597	2711	420
0	70	0
654	727	71
1419	1614	145
1761	2013	341
2393	2874	594
0	70	0
654	1614	71
1761	2013	1032
2393	2875	1285
0	56	0
640	751	57
1405	1600	169
1747	1999	365
2379	2860	618
0	25	0
609	682	26
1374	1569	100
1716	1968	296
2386	2829	549
0	83	0
775	970	84
1117	1369	280
1749	2230	533
0	2015	0
2403	2501	2016
2967	3075	2115
3488	3594	2224
3983	4164	2331
4556	4790	2513
4991	5007	2748
0	399	0
13140	13324	400
13433	13611	585
14058	16176	764
0	249	0
1095	1177	250
2344	2463	333
0	188	0
1073	1341	189
1424	1599	458
1890	2017	634
2142	2631	762
0	237	0
532	800	238
883	1058	507
1349	1476	683
1601	2039	811
0	198	0
270	535	199
1796	1970	465
2619	2746	640
3052	5016	768
0	172	0
244	509	173
1769	1944	439
2593	2720	615
3026	3463	743
0	1395	0
2032	2159	1396
2251	2426	1524
3058	3323	1700
3416	3633	1966
0	327	0
775	873	328
1656	1792	427
2305	2502	564
2943	3020	762
3206	3276	840
3470	3521	911
4158	4217	963
4562	4665	1023
0	213	0
2458	2561	214
2945	2998	318
3629	3691	372
3834	3947	435
4529	4625	549
4812	4881	646
5455	5568	716
6681	6759	830
8076	8502	909
9397	9534	1336
10561	10673	1474
11122	11294	1587
11754	11848	1760
12427	12460	1855
12917	12962	1889
13220	13400	1935
13558	13684	2116
13801	13970	2243
15078	15100	2413
0	213	0
2458	2561	214
2945	2998	318
3629	3691	372
3834	3947	435
4529	4625	549
4812	4881	646
5455	5568	716
6681	6759	830
8076	8502	909
9397	9534	1336
10561	10673	1474
11122	11294	1587
11754	11848	1760
12427	12460	1855
12917	12962	1889
13220	13400	1935
13558	13684	2116
13801	13970	2243
14604	14685	2413
15078	15186	2495
15583	15685	2604
15905	15976	2707
16916	17076	2779
0	7	0
4536	4694	8
5562	5698	167
6154	6275	304
7118	7250	426
9274	9383	559
12783	12797	669
20646	20828	684
22200	22397	867
26618	26764	1065
28450	28578	1212
40703	40807	1341
41613	41675	1446
50903	51050	1509
53624	53680	1657
58052	58167	1714
85805	85828	1830
0	7	0
4536	4694	8
5562	5698	167
6154	6275	304
7118	7250	426
9274	9383	559
22200	22397	669
26618	26764	867
28450	28578	1014
40703	40807	1143
41613	41675	1248
50903	51050	1311
53624	53680	1459
58052	58167	1516
85805	85828	1632
0	127	0
4258	4383	128
4872	4922	254
5148	5236	305
5385	5551	394
6089	6123	561
6321	6377	596
6889	6999	653
8221	8354	764
9216	9291	898
10274	10347	974
10899	11016	1048
12019	12149	1166
13973	14016	1297
20780	20829	1341
21632	21715	1391
22505	22629	1475
28626	30138	1600
0	131	0
4257	4382	132
4871	4921	258
5147	5235	309
5384	5550	398
6088	6122	565
6320	6376	600
6888	6998	657
8220	8353	768
9215	9290	902
10273	10346	978
10898	11015	1052
12018	12148	1170
13972	14015	1301
20779	20828	1345
21631	21714	1395
22504	22628	1479
28625	28900	1604
0	119	0
4250	4375	120
4864	4914	246
5140	5228	297
5377	5543	386
6081	6115	553
6313	6369	588
6881	6991	645
8213	8346	756
9208	9283	890
10266	10339	966
10891	11309	1040
0	210	0
7094	7118	211
8563	8701	236
8828	8906	375
9026	9114	454
9207	9284	543
9510	9626	621
10059	10492	738
0	67	0
1777	1904	68
2204	2272	196
2472	2660	265
4284	4340	454
4678	4752	511
6466	6536	586
7008	7038	657
9774	9864	688
11469	11553	779
12216	12280	864
15446	15577	929
18367	18523	1061
19833	19898	1218
20356	20573	1284
0	107	0
407	475	108
675	863	177
2487	2543	366
2881	2955	423
4669	4701	498
7914	8067	531
9672	9756	685
10419	10483	770
13649	13780	835
16570	16726	967
18036	18101	1124
18559	18613	1190
0	167	0
6560	6665	168
12231	12281	274
12762	12795	325
14168	14217	359
15944	16015	409
16827	16884	481
19450	19612	539
20494	20592	702
22536	22640	801
23013	23115	906
23764	23864	1009
25097	25238	1110
29224	29384	1252
30212	30285	1413
30741	30817	1487
34956	35083	1564
35872	36123	1692
0	118	0
253	354	119
2219	2268	221
3995	4066	271
4878	4935	343
7501	7663	401
8545	8643	564
10587	10691	663
11064	11166	768
11815	11915	871
13148	13289	972
17275	17435	1114
18263	18336	1275
18792	18868	1349
23007	23136	1426
23444	23504	1556
0	213	0
900	1090	214
1839	1994	405
4828	4939	561
5744	6126	673
0	78	0
0	157	0
231	332	158
430	475	260
1252	1341	306
1570	1635	396
1798	1866	462
2823	2999	531
3196	3333	708
3724	4503	846
0	157	0
231	332	158
430	475	260
1252	1341	306
1570	1635	396
1798	1866	462
2823	2999	531
3196	3324	708
3713	3718	837
3724	4504	843
0	131	0
205	306	132
404	449	234
1226	1315	280
1544	1609	370
1772	1840	436
2797	2973	505
3170	3298	682
3693	4475	811
0	78	0
6862	7035	79
7758	8053	253
13056	13328	549
17059	17143	822
17507	17684	907
20001	20185	1085
22217	22369	1270
22954	23043	1423
23279	23443	1513
25972	27671	1678
0	259	0
459	638	260
1049	1145	440
4285	4421	537
5096	5255	674
6023	6088	834
6482	6496	900
0	300	0
1396	1444	301
1936	2312	350
0	33	0
680	842	34
2228	2315	197
0	41	0
1549	1744	42
